Unnamed: 0,공연코드,공연회차,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,단독판매여부,공연시작년도,공연시작월,공연시작일,공연시작요일,공연시작시분,공연기간,공휴일여부,좌석등급개수,평균티켓가격,좌석점유율,코로나표준점수,검색량,출연횟수
465706,PF386567,1,90,서양음악(클래식),기악,김동규,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,6,27,Saturday,840,1,0,1,20000.0,0.980225988700565,1.0,0,6
466065,PF386216,1,90,서양음악(클래식),기악,"박우빈, 최민경, 이귀란, 이진, 홍상희, 최수은, 권혜인 등",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,6,27,Saturday,1200,1,0,1,20000.0,0.9478260869565216,1.0,0,7
466398,PF386264,1,90,서양음악(클래식),기악,"송지원, 홍소유",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,6,28,Sunday,840,1,0,1,20000.0,0.788135593220339,1.0,720,28
466689,PF386572,1,90,서양음악(클래식),기악,정영안,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,6,28,Sunday,1200,1,0,1,20000.0,0.9915254237288136,1.0,0,16
467050,PF386642,1,90,서양음악(클래식),기악,"김형찬, 고성헌, 이현애, 김재윤, 김용식",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,6,30,Tuesday,1170,1,0,1,20000.0,0.9717514124293786,1.0,0,9
170290,PF385001,1,100,서양음악(클래식),기악,채문영,,(주)더블유씨엔코리아(주최),만 7세 이상,N,N,N,N,N,2020,7,3,Friday,1170,1,0,1,30000.0,0.8209876543209876,1.0,60,12
170427,PF386440,1,100,서양음악(클래식),기악,"김유미, 박미정, 노인경",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2020,7,4,Saturday,840,1,0,1,30000.0,0.7875457875457875,1.0,0,7
170648,PF386524,1,100,서양음악(클래식),기악,,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,1,Wednesday,1170,1,0,1,20000.0,0.925531914893617,1.0,0,0
170828,PF386723,1,100,서양음악(클래식),기악,곽나영,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,12,Sunday,1170,1,0,1,20000.0,0.9788732394366196,1.0,0,11
171680,PF386792,1,90,서양음악(클래식),기악,서지원,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,12,Sunday,840,1,0,1,20000.0,0.9316546762589928,1.0,0,5
171959,PF386838,1,100,서양음악(클래식),기악,독고영,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,11,Saturday,840,1,0,1,20000.0,0.9866666666666668,1.0,0,3
172425,PF386848,1,110,서양음악(클래식),기악,"장우리, 문정재, 윤여영",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2020,7,5,Sunday,840,1,0,1,30000.0,0.8303886925795053,1.0,0,27
172686,PF386924,1,100,서양음악(클래식),기악,"유리슬, 이섬승",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,7,7,Tuesday,1170,1,0,1,20000.0,0.9276729559748428,1.0,0,4
172985,PF386956,1,90,서양음악(클래식),기악,"장선우, 문정재",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,7,10,Friday,1170,1,0,1,20000.0,0.9886039886039886,1.0,0,5
173344,PF386985,1,85,서양음악(클래식),기악,"황인영, 김고운",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,7,2,Thursday,1170,1,0,1,20000.0,0.9011299435028248,1.0,90,4
173669,PF386039,1,90,서양음악(클래식),기악,방정아,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,7,15,Wednesday,1170,1,0,1,20000.0,0.9887005649717514,1.0,0,3
174027,PF386151,1,85,서양음악(클래식),기악,"김신영, 박영성",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,7,9,Thursday,1170,1,0,1,20000.0,0.963276836158192,1.0,0,2
174374,PF387265,1,90,서양음악(클래식),기악,"김정인, 안세훈, 홍윤호, 김근혜, 박희연",,Twopicks (투픽스)(주최),만 7세 이상,N,N,N,N,N,2020,7,8,Wednesday,1170,1,0,1,20000.0,0.9887005649717514,1.0,0,3
174740,PF387363,1,90,서양음악(클래식),기악,"김우진, 오윤주, 김홍민, 이경진, 허철",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,7,5,Sunday,1200,1,0,1,20000.0,0.8418079096045198,1.0,0,8
175050,PF387300,1,90,서양음악(클래식),기악,서필원,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,7,14,Tuesday,1170,1,0,1,20000.0,0.84375,1.0,0,2
175322,PF387516,1,100,서양음악(클래식),기악,"김영은, 이성은",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,4,Saturday,1200,1,0,1,20000.0,0.9224806201550388,1.0,0,23
213321,PF386884,1,90,서양음악(클래식),기악,태선이,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,18,Saturday,1200,1,0,1,20000.0,0.986784140969163,1.0,0,9
213605,PF386921,1,70,서양음악(클래식),기악,정선미,,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2020,7,16,Thursday,1170,1,0,1,20000.0,0.8549618320610687,1.0,0,1
213833,PF386087,1,90,서양음악(클래식),기악,박지은,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,7,19,Sunday,1200,1,0,1,30000.0,0.958904109589041,1.0,0,12
213993,PF386139,1,90,서양음악(클래식),기악,정의경,,예인예술기획(주최),만 8세 이상,N,N,N,N,N,2020,7,19,Sunday,840,1,0,1,10000.0,0.972508591065292,1.0,0,3
214306,PF387486,1,110,서양음악(클래식),기악,김소연,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,7,18,Saturday,840,1,0,2,40000.0,0.7723214285714286,1.0,1860,5
225022,PF387760,1,85,서양음악(클래식),기악,최현아,,아투즈컴퍼니(주최),만 7세 이상,N,N,N,N,N,2020,8,5,Wednesday,1170,1,0,1,20000.0,0.9528795811518324,1.0,0,7
225208,PF387540,1,90,서양음악(클래식),기악,윤정인,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,8,6,Thursday,1170,1,0,1,10000.0,0.9476744186046512,1.0,0,2
225385,PF387663,1,110,서양음악(클래식),기악,정상욱,,조인클래식(주최),만 7세 이상,N,N,N,N,N,2020,8,8,Saturday,840,1,0,1,20000.0,0.9818181818181818,1.0,0,2
225609,PF388386,1,90,서양음악(클래식),기악,"박성미, 안종현, 전소영",,현대문화기획(주최),만 7세 이상,N,N,N,N,N,2020,8,8,Saturday,1200,1,0,2,30000.0,0.9342857142857144,1.0,0,13
226118,PF388584,1,90,서양음악(클래식),기악,유미향,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,8,9,Sunday,840,1,0,1,20000.0,0.9180790960451978,1.0,0,11
226447,PF387460,1,90,서양음악(클래식),기악,원종호,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,8,9,Sunday,1200,1,0,1,10000.0,0.9583333333333334,1.0,0,2
226637,PF387111,1,90,서양음악(클래식),기악,"김현곤, 송정민, 장재영, 김은경 등",,"지클레프(주관), 서울클라리넷앙상블(주최)",만 7세 이상,N,N,N,N,N,2020,8,11,Tuesday,1170,1,0,1,20000.0,0.9829931972789115,1.0,0,8
226946,PF387825,1,90,서양음악(클래식),기악,"황소진, 김고운",,지클레프(),만 7세 이상,N,N,N,N,N,2020,8,12,Wednesday,1170,1,0,1,20000.0,0.8983050847457628,1.0,90,27
227280,PF388351,1,90,서양음악(클래식),기악,"권수미, 유지수",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,8,13,Thursday,1170,1,0,1,20000.0,0.96,1.0,0,21
227574,PF387751,1,90,서양음악(클래식),기악,"김혜진, 홍소유",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,8,14,Friday,1170,1,0,1,20000.0,0.8686567164179104,1.0,0,10
228095,PF387185,1,90,서양음악(클래식),기악,"오병철, 한상일, 임시내, 오은철, 김유성",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,8,15,Saturday,840,1,1,1,30000.0,0.950413223140496,1.0,1490,28
150961,PF388231,1,100,서양음악(클래식),기악,"박진수, 송영민",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,8,16,Sunday,840,1,0,1,20000.0,0.9689265536723164,1.5,0,28
151352,PF387045,1,100,서양음악(클래식),성악,신지연,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,8,18,Tuesday,1170,1,0,1,10000.0,0.9873817034700316,1.5,20,29
151671,PF387072,1,90,서양음악(클래식),기악,강정은,,"음악교육신문(주최), 음악교육신문사(주최)",만 7세 이상,N,N,N,N,N,2020,8,19,Wednesday,1170,1,0,1,20000.0,0.4189944134078212,1.5,0,5
151754,PF387814,1,90,서양음악(클래식),기악,"장혜진, 쿠프카 피오르트",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,8,20,Thursday,1170,1,0,1,20000.0,0.9759615384615384,1.5,0,1
131812,PF392572,1,90,서양음악(클래식),기악,"김연정, 정도행",,프로아트엔터테인먼트(주최),,N,N,N,N,N,2020,9,18,Friday,1170,1,0,1,20000.0,0.0,1.75,0,5
84114,PF389400,1,90,서양음악(클래식),기악,이철민,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,10,9,Friday,1170,1,1,1,20000.0,0.921875,1.75,0,3
84579,PF389405,1,90,서양음악(클래식),기악,"김광훈, 김용진",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2020,10,10,Saturday,840,1,0,1,20000.0,0.95625,1.75,0,19
84740,PF389885,1,90,서양음악(클래식),기악,"송영민, 장우리, 고상지, 김진택, 이시현, 장영광",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,10,11,Sunday,840,1,0,1,20000.0,0.9774011299435028,1.75,0,28
2396,PF389176,1,90,서양음악(클래식),기악,"전진주, 민경식",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,1,Sunday,840,1,0,1,20000.0,0.9775280898876404,1.0,0,3
85838,PF380561,1,90,서양음악(클래식),기악,"윤혜리, 곽연희, 채재일, 표규선, 이규성",,뮤직플러스(주최),만 7세 이상,N,N,N,N,N,2020,11,1,Sunday,1200,1,0,1,30000.0,0.9224137931034484,1.0,0,33
123699,PF380149,1,110,서양음악(클래식),기악,"김태희, 이혜원, 노선경, 설수경, 이문희, 정세훈, 유도원 등",,"(사)한국작곡가협회(주최), 현대문화기획(주관)",만 7세 이상,N,Y,N,N,N,2020,11,4,Wednesday,1170,1,0,1,20000.0,0.5695364238410596,1.0,0,3
139185,PF380181,1,100,서양음악(클래식),기악,"설수경, 유호정, 이의진, 정재은, 조영미, 이혜성, 심옥식",,"(사)한국여성작곡가회(주최), 현대문화기획(주관)",만 7세 이상,N,N,N,N,N,2020,11,5,Thursday,1170,1,0,1,20000.0,0.543046357615894,1.0,0,7
187487,PF381353,1,90,서양음악(클래식),기악,"김종우, 임재경, 이귀숙, 송경훈, 정성윤, 김유경, 안세훈 등",,"(사)한국작곡가협회 ACL코리아(주최), 현대문화기획(주관)",만 7세 이상,N,N,N,N,N,2020,11,6,Friday,1170,1,0,1,10000.0,0.5165562913907285,1.0,0,4
312908,PF380352,1,90,서양음악(클래식),기악,"이주연, 정수현, 김수연, 문정원",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,8,Sunday,840,1,0,1,30000.0,0.8397790055248618,1.0,6520,15
357108,PF380499,1,100,서양음악(클래식),기악,"김범구, 윤여진, 이재호, 김지은, 임요섭, 최정아, 서정심 등",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,11,8,Sunday,1200,1,0,1,20000.0,0.9781420765027322,1.0,0,6
394112,PF380882,1,90,서양음악(클래식),기악,"임홍균, 연정흠",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,11,11,Wednesday,1170,1,0,1,30000.0,0.9774011299435028,1.0,0,8
422576,PF380431,1,90,서양음악(클래식),기악,김희진,,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,11,12,Thursday,1170,1,0,1,20000.0,0.9725274725274724,1.0,0,2
455411,PF380712,1,90,서양음악(클래식),기악,이가키 히데유키,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,13,Friday,1170,1,0,1,20000.0,0.9613259668508288,1.0,0,5
521761,PF381899,1,90,서양음악(클래식),기악,"김유경, 박신혜, 김민희, 안세훈, 변정인, 윤석우, 이은지 등",,"음악과영상창작집단 NOW(주최), 현대문화기획(주관)",만 7세 이상,N,N,N,N,N,2020,11,14,Saturday,840,1,0,1,0.0,0.5133333333333333,1.0,0,3
618973,PF380753,1,90,서양음악(클래식),기악,"박미희, 홍소유",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,11,15,Sunday,840,1,0,1,20000.0,0.8681318681318682,1.0,0,10
668583,PF380910,1,85,서양음악(클래식),기악,"변진, 이승희",,World Culture Networks (WCN)(주최),만 7세 이상,N,N,N,N,N,2020,11,15,Sunday,1200,1,0,1,20000.0,0.9101123595505618,1.0,0,1
11010,PF381632,1,90,서양음악(클래식),기악,"양재웅, 이루사, 성현경, 서민정, 심윤숙, 장성은",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,17,Tuesday,1170,1,0,1,30000.0,0.9833333333333332,1.0,0,6
38585,PF380491,1,100,서양음악(클래식),기악,김다혜,,"CLASSY LOUNGE(클래시라운지)(주관), (주)마스트미디어(주최)",만 7세 이상,N,N,N,N,N,2020,11,18,Wednesday,1170,1,0,1,20000.0,0.950920245398773,1.0,0,1
76930,PF381494,1,90,서양음악(클래식),기악,"김윤진, 김윤기",,(주)원더뮤직코리아(주최),만 7세 이상,N,N,N,N,N,2020,11,19,Thursday,1170,1,0,1,20000.0,1.0,1.25,0,5
197658,PF381308,1,80,서양음악(클래식),기악,이영우,,콘서트디자인(주최),만 7세 이상,N,N,N,N,N,2020,11,21,Saturday,840,1,0,1,20000.0,0.625,1.25,0,24
292940,PF381716,1,90,서양음악(클래식),기악,"윤서우, 김동선",,조인클래식(주최),만 7세 이상,N,N,N,N,N,2020,11,21,Saturday,1200,1,0,1,20000.0,0.8020833333333334,1.25,0,3
328736,PF380066,1,90,서양음악(클래식),기악,신해신,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,11,22,Sunday,840,1,0,1,20000.0,0.8658536585365854,1.25,0,1
382944,PF380699,1,110,서양음악(클래식),기악,"이태정, 채경애, 노원빈, 이현지, 이윤희",,"이니스앙상블(주최), 예인예술기획(주관)",만 7세 이상,N,N,N,N,N,2020,11,22,Sunday,1200,1,0,1,20000.0,0.9502762430939228,1.25,0,7
395961,PF380329,1,90,서양음악(클래식),기악,김수영,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,24,Tuesday,1170,1,0,1,20000.0,0.9779005524861878,1.5,0,2
497643,PF381392,1,90,서양음악(클래식),기악,"한경진, 박영성",,뮤직클레프(주최),만 7세 이상,N,N,N,N,N,2020,11,26,Thursday,1170,1,0,1,20000.0,0.7819548872180451,1.5,0,13
545722,PF381858,1,100,서양음악(클래식),성악,"김헤선, 이명신, 강진희, 양재희, 전수미, 한나형, 백경원 등",,"한국독일가곡연구회(주최), 노비아스(주관)",만 7세 이상,N,N,N,N,N,2020,11,27,Friday,1170,1,0,1,20000.0,0.7563025210084033,1.5,0,7
612456,PF381931,1,90,서양음악(클래식),기악,박소영,,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,28,Saturday,840,1,0,1,20000.0,0.6068376068376068,1.5,0,2
822775,PF380537,1,90,서양음악(클래식),기악,이정수,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,11,29,Sunday,1200,1,0,1,10000.0,0.9226519337016574,1.5,0,1
7170,PF381856,1,81,서양음악(클래식),기악,노예진,,(주)뉴코스모스미디어(주최),만 7세 이상,N,N,N,N,N,2020,12,1,Tuesday,1170,1,0,1,20000.0,0.6363636363636364,1.5,460,8
41975,PF380468,1,90,서양음악(클래식),기악,이효원,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,2,Wednesday,1170,1,0,1,20000.0,0.9791666666666666,1.5,0,3
127591,PF381334,1,90,서양음악(클래식),기악,김성현,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,12,4,Friday,1170,1,0,1,20000.0,0.9779005524861878,1.5,0,6
237364,PF381802,1,90,서양음악(클래식),기악,"이새롬, 이진영",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,5,Saturday,1200,1,0,1,20000.0,0.5657142857142857,1.5,0,5
260298,PF381783,1,100,서양음악(클래식),기악,"하정원, 유재연",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2020,12,6,Sunday,840,1,0,1,20000.0,1.0,1.5,0,3
374393,PF392344,1,90,서양음악(클래식),기악,"한기정, 조지연, 안신영, 양고운",,(주)음연(주최),만 7세 이상,N,N,N,N,N,2020,12,11,Friday,1170,1,0,1,25000.0,0.9603960396039604,1.75,0,6
410391,PF381784,1,90,서양음악(클래식),기악,"박수진, 이혜영",,(주)음연(주최),만 7세 이상,N,N,N,N,N,2020,12,12,Saturday,840,1,0,1,20000.0,0.9528301886792452,1.75,0,3
453062,PF381742,1,90,서양음악(클래식),기악,"임선영, 김재원",,지클레프(주최),만 7세 이상,N,N,N,N,N,2020,12,12,Saturday,1200,1,0,1,20000.0,0.937007874015748,1.75,400,8
502153,PF380193,1,90,서양음악(클래식),기악,"이기석, 최현호",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2020,12,13,Sunday,1200,1,0,1,20000.0,0.5909090909090909,1.75,0,3
8767,PF380603,1,90,서양음악(클래식),기악,임남희,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,16,Wednesday,1170,1,0,1,20000.0,0.75,1.75,0,13
189530,PF381571,1,90,서양음악(클래식),기악,김예슬,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,22,Tuesday,1170,1,0,1,20000.0,0.0333333333333333,1.75,0,26
202269,PF381746,1,90,서양음악(클래식),기악,정민경,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,23,Wednesday,1170,1,0,1,30000.0,0.8768115942028986,1.75,0,6
230684,PF381745,1,100,서양음악(클래식),기악,"권그림, 홍소유, 신효건, 김신영",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,24,Thursday,1170,1,0,1,20000.0,0.968,1.75,0,10
349929,PF381305,1,90,서양음악(클래식),기악,윤성영,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2020,12,27,Sunday,840,1,0,1,20000.0,0.992,1.75,0,2
386823,PF392841,1,100,서양음악(클래식),기악,"윤덕희, 안가을, 전혜현, 나은일, 이지아",,"음악춘추사(주최), 음악춘추사(주관)",만 7세 이상,N,N,N,N,N,2020,12,29,Tuesday,1170,1,0,1,10000.0,0.96875,1.75,0,1
SE000201,PF392690,1,90,서양음악(클래식),기악,양지,,(주)음연(주최),만 7세 이상,N,N,N,N,N,2021,1,2,Saturday,840,1,0,1,20000.0,0.8169014084507042,1.75,0,6
SE000201,PF392667,1,90,서양음악(클래식),기악,박민희,,프로아트엔터테인먼트(주최),만 7세 이상,N,N,N,N,N,2021,1,2,Saturday,1200,1,0,1,20000.0,0.9596774193548387,1.75,0,1
SE000201,PF381721,1,90,서양음악(클래식),기악,"강초롱, 허정화, 박혜정",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,1,3,Sunday,840,1,0,1,10000.0,0.8405797101449275,1.75,0,3
SE000201,PF392462,1,90,서양음악(클래식),기악,성해린,,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,1,3,Sunday,1200,1,0,1,20000.0,0.7681159420289855,1.75,0,5
SE000101,PF392798,1,100,서양음악(클래식),기악,"최재희, 이수연",,뉴화인아트뮤직(주최),만 7세 이상,N,N,N,N,N,2021,1,9,Saturday,1200,1,0,1,20000.0,0.8,1.75,0,6
SE000201,PF392608,1,90,서양음악(클래식),기악,김영하,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,1,10,Sunday,840,1,0,1,10000.0,0.96,1.75,0,1
SE000201,PF393232,1,90,서양음악(클래식),기악,김연경,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,1,26,Tuesday,1170,1,0,1,20000.0,1.0,1.75,0,6
SE000201,PF392053,1,90,서양음악(클래식),기악,"남유리나, 김재원",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,1,27,Wednesday,1170,1,0,1,20000.0,1.0,1.75,1930,164
SE000201,PF392006,1,100,서양음악(클래식),기악,홍수민,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,1,28,Thursday,1170,1,0,1,10000.0,0.9042553191489362,1.75,0,2
SE000201,PF392125,1,90,서양음악(클래식),기악,"장원우, 원종호, 임재성",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,1,29,Friday,1170,1,0,1,10000.0,0.9682539682539684,1.75,0,5
SE000201,PF392777,1,90,서양음악(클래식),기악,황예진,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,1,30,Saturday,840,1,0,1,10000.0,1.0,1.75,0,1
SE000101,PF392090,1,90,서양음악(클래식),기악,"장종선, 송영민, 심선민, 전현석, 김성아, 여희영, 김태리 등",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,1,30,Saturday,1200,1,0,1,20000.0,1.0,1.75,3730,38
SE000101,PF392801,1,90,서양음악(클래식),기악,김하늘,,"J＆R 예술기획(주최), J＆R 예술기획(기획사)",만 7세 이상,N,N,N,N,N,2021,1,31,Sunday,840,1,0,1,20000.0,0.6927374301675978,1.75,0,3
SE000201,PF393258,1,90,서양음악(클래식),기악,"이형근, 장주연, 김태경",,Twopicks (투픽스)(주최),만 7세 이상,N,N,N,N,N,2021,2,2,Tuesday,1170,1,0,1,20000.0,0.8923076923076924,1.75,0,1
SE000201,PF392034,1,90,서양음악(클래식),기악,심근수,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,3,Wednesday,1170,1,0,1,20000.0,0.944,1.75,250,3
SE000101,PF392157,1,100,서양음악(클래식),기악,이은지,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,4,Thursday,1170,1,0,1,20000.0,1.0,1.75,0,3
SE000201,PF393283,1,90,서양음악(클래식),기악,"유우정, 유미향",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,6,Saturday,1200,1,0,1,20000.0,0.9828571428571428,1.75,3180,4
SE000101,PF392057,1,100,서양음악(클래식),기악,"한윤지, 홍소유",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,7,Sunday,840,1,0,1,10000.0,0.9779005524861878,1.75,0,1
SE000201,PF393314,1,90,서양음악(클래식),기악,"노원빈, 장주연",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,7,Sunday,1200,1,0,1,20000.0,0.968,1.75,0,2
SE000201,PF393282,1,85,서양음악(클래식),기악,"왕명호, 허정화, 이시현, 윤재현",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,2,9,Tuesday,1170,1,0,1,20000.0,0.976,1.75,430,5
SE000201,PF393296,1,90,서양음악(클래식),기악,"선우지현, 한지은, 김진훈, 진은준, 이혜원, 김용식",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,17,Wednesday,1170,1,0,1,20000.0,0.9775280898876404,1.5,0,9
SE000101,PF393369,1,90,서양음악(클래식),기악,김현정,,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,2,18,Thursday,1170,1,0,1,20000.0,0.968503937007874,1.5,3310,23
SE000101,PF393359,1,90,서양음악(클래식),기악,"윤수연, 이승연",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,19,Friday,1170,1,0,1,10000.0,0.9617486338797814,1.5,0,4
SE000201,PF393221,1,90,서양음악(클래식),기악,"김성아, 정소라",,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,20,Saturday,1200,1,0,1,10000.0,1.0282485875706215,1.5,0,1
SE000201,PF393612,1,90,서양음악(클래식),기악,"김예슬, 노유리",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,2,21,Sunday,840,1,0,1,20000.0,0.9013157894736842,1.5,0,3
SE000101,PF393379,1,80,서양음악(클래식),기악,"이현웅, 송영민",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,2,25,Thursday,1170,1,0,1,20000.0,0.8555555555555555,1.5,3730,38
SE000101,PF393240,1,90,서양음악(클래식),기악,"황예찬, 이윤정, 성해린",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,2,26,Friday,1170,1,0,1,20000.0,0.9111111111111112,1.5,0,5
SE000201,PF393466,1,90,서양음악(클래식),기악,안소연,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,27,Saturday,840,1,0,1,20000.0,0.9611111111111112,1.5,0,1
SE000201,PF393434,1,90,서양음악(클래식),기악,김준환,,예인예술기획(주최),만 7세 이상,N,N,N,N,N,2021,2,27,Saturday,1200,1,0,1,30000.0,0.9448275862068966,1.5,0,4
SE000201,PF393484,1,85,서양음악(클래식),기악,"김윤희, 이준영",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,2,28,Sunday,840,1,0,1,20000.0,0.9613259668508288,1.5,0,5
SE000201,PF393338,1,100,서양음악(클래식),기악,"이호찬, 일리야 라쉬코프스키",,(주)스테이지 원(주최),만 7세 이상,N,N,N,N,N,2021,2,28,Sunday,1200,1,0,1,20000.0,1.0,1.5,8070,52
SE000101,PF394215,1,90,서양음악(클래식),기악,"송호섭, 문정재",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,3,16,Tuesday,1170,1,0,1,30000.0,0.9831460674157304,1.5,5420,14
SE000201,PF394745,1,90,서양음악(클래식),기악,"윤은규, 홍소유",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,3,18,Thursday,1170,1,0,1,20000.0,0.6271186440677966,1.5,380,4
SE000101,PF394543,1,90,서양음악(클래식),기악,"백재린, 백현경, 방기수",,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,3,19,Friday,1170,1,0,1,20000.0,0.9562841530054644,1.5,930,11
SE000201,PF394403,1,90,서양음악(클래식),기악,최현호,,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,3,20,Saturday,840,1,0,1,20000.0,0.9834254143646408,1.5,0,2
SE000101,PF394482,1,80,서양음악(클래식),기악,"신호철, 최인선",,음악교육신문사(주최),만 7세 이상,N,N,N,N,N,2021,3,21,Sunday,840,1,0,1,20000.0,0.9777777777777776,1.5,0,2
SE000201,PF394506,1,90,서양음악(클래식),기악,"신승민, 김란도, 김재원",,영음예술기획(주최),만 7세 이상,N,N,N,N,N,2021,3,23,Tuesday,1170,1,0,1,20000.0,0.9182389937106918,1.5,1930,164
SE000201,PF394737,1,90,서양음악(클래식),기악,"여진주, 이영교",,이든예술기획(주최),만 7세 이상,N,N,N,N,N,2021,3,24,Wednesday,1170,1,0,1,20000.0,0.9491525423728814,1.5,0,2
SE000201,PF394884,1,90,서양음악(클래식),기악,유미향,,지클레프(주최),만 7세 이상,N,N,N,N,N,2021,3,25,Thursday,1170,1,0,1,20000.0,0.8205128205128205,1.5,3180,4
SE000201,PF393021,1,75,서양음악(클래식),기악,"최정섭, 김재원",,(주)마스트미디어(주최),만 7세 이상,N,N,N,N,N,2021,3,26,Friday,1170,1,0,1,20000.0,0.9570552147239264,1.5,1930,164
