,전송사업자코드,전송사업자명,좌석수,공연코드,공연회차,공연일시,예매/취소구분,예매/취소매수,예매/취소금액,장당금액,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,좌석등급,단독판매여부,판매좌석수
18217,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18218,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18219,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18220,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18221,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18222,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18223,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18224,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18225,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18226,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18227,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18228,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18229,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18230,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18231,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18232,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18233,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18234,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18235,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18236,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18237,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18238,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18239,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18240,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18241,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18242,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18243,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18244,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18245,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18246,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18247,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18248,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18249,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18250,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18251,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18252,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18253,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18254,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18255,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18256,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18257,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18258,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18259,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18260,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18261,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18262,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18263,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18264,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18265,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18266,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18267,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18268,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18269,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18270,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18271,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18272,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18273,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18274,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18275,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18276,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18277,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18278,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18279,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18280,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18281,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,8000,8000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18282,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18283,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,1,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18284,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18285,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,9000,9000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18286,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,10000,10000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
18287,SE000102,티켓링크,248,PF373983,1,2019-08-16 19:30,2,1,5000,5000,2019-08-16,2019-08-16,1시간 10분,서양음악(클래식),기악,"조윤진, 이강원, 김나현, 김영도, 조재복, 김민정, 허지은 등",,"월드오케스트라시리즈 조직위원회(주최), 월드오케스트라시리즈 조직위원회(기획사)",,,,만 7세 이상,N,N,N,N,전석(10000),Y,1석
