,전송사업자코드,전송사업자명,좌석수,공연코드,공연회차,공연일시,예매/취소구분,예매/취소매수,예매/취소금액,장당금액,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,좌석등급,단독판매여부,판매좌석수
282732,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282733,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282734,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282735,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282736,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282737,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282738,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282739,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282740,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282741,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282742,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282743,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282744,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282745,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282746,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282747,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282748,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282749,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282750,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282751,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282752,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282753,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282754,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282755,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282756,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282757,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282758,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282759,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282760,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282761,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282762,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282763,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282764,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282765,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,7000,7000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282766,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,9000,9000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282767,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,5000,5000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282768,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,5000,5000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282769,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,9000,9000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282770,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,9000,9000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282771,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,5000,5000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282772,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,5000,5000,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,64석
282773,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282774,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282775,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282776,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282777,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282778,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282779,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282780,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282781,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282782,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282783,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282784,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282785,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282786,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282787,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282788,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282789,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282790,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282791,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282792,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282793,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282794,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282795,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282796,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282797,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282798,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282799,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282800,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282801,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282802,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282803,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282804,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282805,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282806,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282807,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282808,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282809,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282810,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282811,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282812,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282813,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
282814,SE000201,인터파크,248,PF388977,1,2020-09-18 19:30,1,1,0,0,2020-09-18,2020-09-18,1시간 30분,서양음악(클래식),기악,"이지은, 이재준, 김효준, 추교준, 서주희, 이다영",,"대구콘서트하우스(주관), 대구콘서트하우스(주최)",,,,만 7세 이상,N,N,N,N,전석(10000),N,85석
